filename,label
396289.pcap,BENIGN
3963242.pcap,PortScan
396835.pcap,BENIGN
3970673.pcap,PortScan
397305.pcap,BENIGN
397511.pcap,BENIGN
3978433.pcap,malware_ddos
397996.pcap,BENIGN
398087.pcap,BENIGN
3981298.pcap,malware_ddos
398341.pcap,BENIGN
398914.pcap,BENIGN
3992637.pcap,PortScan
3994144.pcap,malware_ddos
399531.pcap,malware_ddos
399776.pcap,BENIGN
399935.pcap,BENIGN
400061.pcap,BENIGN
400155.pcap,BENIGN
400562.pcap,BENIGN
40075.pcap,BENIGN
4007627.pcap,PortScan
401223.pcap,BENIGN
402011.pcap,BENIGN
4020299.pcap,PortScan
4021908.pcap,PortScan
4022584.pcap,PortScan
4025894.pcap,PortScan
4027056.pcap,PortScan
4027795.pcap,PortScan
402827.pcap,BENIGN
4029739.pcap,PortScan
402986.pcap,PortScan
4033653.pcap,PortScan
4035920.pcap,PortScan
403651.pcap,BENIGN
4040242.pcap,malware_ddos
404164.pcap,BENIGN
4042.pcap,BENIGN
404813.pcap,BENIGN
405237.pcap,BENIGN
405267.pcap,BENIGN
4056426.pcap,PortScan
405787.pcap,malware_ddos
406243.pcap,BENIGN
4062457.pcap,malware_ddos
406279.pcap,BENIGN
406317.pcap,BENIGN
406375.pcap,BENIGN
406388.pcap,BENIGN
406664.pcap,BENIGN
406822.pcap,PortScan
4072997.pcap,PortScan
4075385.pcap,PortScan
4076299.pcap,PortScan
4076645.pcap,PortScan
4077756.pcap,malware_ddos
4081927.pcap,PortScan
408459.pcap,BENIGN
4086554.pcap,PortScan
408866.pcap,BENIGN
408946.pcap,BENIGN
409576.pcap,BENIGN
410624.pcap,BENIGN
411007.pcap,BENIGN
411084.pcap,BENIGN
411150.pcap,PortScan
4114325.pcap,PortScan
411462.pcap,BENIGN
4115947.pcap,PortScan
411855.pcap,BENIGN
4120371.pcap,malware_ddos
412042.pcap,BENIGN
4121416.pcap,PortScan
412426.pcap,malware_ddos
412590.pcap,BENIGN
412699.pcap,BENIGN
413008.pcap,BENIGN
4133032.pcap,malware_ddos
4135274.pcap,PortScan
4135327.pcap,malware_ddos
413557.pcap,BENIGN
4141426.pcap,PortScan
414620.pcap,BENIGN
414867.pcap,BENIGN
415227.pcap,BENIGN
415412.pcap,BENIGN
41547.pcap,BENIGN
4156499.pcap,malware_ddos
415707.pcap,BENIGN
4157180.pcap,PortScan
4158906.pcap,malware_ddos
4158918.pcap,malware_ddos
416227.pcap,BENIGN
416307.pcap,BENIGN
416899.pcap,BENIGN
417550.pcap,BENIGN
4185377.pcap,PortScan
418881.pcap,BENIGN
4191011.pcap,PortScan
419109.pcap,BENIGN
41916.pcap,BENIGN
4193262.pcap,malware_ddos
4194514.pcap,malware_ddos
4194781.pcap,PortScan
419581.pcap,BENIGN
419858.pcap,BENIGN
4202872.pcap,malware_ddos
42098.pcap,BENIGN
421225.pcap,BENIGN
421398.pcap,BENIGN
421754.pcap,PortScan
422364.pcap,BENIGN
4224753.pcap,PortScan
42261.pcap,BENIGN
42275.pcap,BENIGN
4229251.pcap,PortScan
422930.pcap,BENIGN
42297.pcap,BENIGN
4236235.pcap,PortScan
4237751.pcap,PortScan
4238222.pcap,malware_ddos
4238258.pcap,PortScan
423861.pcap,BENIGN
423886.pcap,PortScan
4239325.pcap,PortScan
424025.pcap,PortScan
424043.pcap,PortScan
424190.pcap,BENIGN
4243067.pcap,PortScan
4243552.pcap,malware_ddos
424549.pcap,BENIGN
424646.pcap,BENIGN
424653.pcap,BENIGN
424900.pcap,BENIGN
425180.pcap,PortScan
4254918.pcap,PortScan
426331.pcap,BENIGN
426950.pcap,BENIGN
4271833.pcap,malware_ddos
4284035.pcap,PortScan
428643.pcap,BENIGN
42896.pcap,BENIGN
430648.pcap,BENIGN
430787.pcap,BENIGN
4308578.pcap,PortScan
4310341.pcap,PortScan
431412.pcap,BENIGN
4317129.pcap,PortScan
4317132.pcap,PortScan
431816.pcap,BENIGN
431929.pcap,BENIGN
431982.pcap,BENIGN
432191.pcap,PortScan
432278.pcap,BENIGN
432334.pcap,BENIGN
4323547.pcap,PortScan
4325022.pcap,malware_ddos
4328144.pcap,PortScan
4333987.pcap,PortScan
4334362.pcap,malware_ddos
4334668.pcap,PortScan
43361.pcap,BENIGN
433793.pcap,BENIGN
433860.pcap,BENIGN
4340573.pcap,PortScan
434378.pcap,BENIGN
434384.pcap,BENIGN
434445.pcap,BENIGN
434655.pcap,BENIGN
43471.pcap,BENIGN
434949.pcap,BENIGN
435162.pcap,BENIGN
435358.pcap,BENIGN
435745.pcap,BENIGN
435783.pcap,PortScan
4358165.pcap,PortScan
435826.pcap,PortScan
435930.pcap,BENIGN
4359902.pcap,PortScan
43606.pcap,PortScan
4360868.pcap,malware_ddos
436256.pcap,malware_ddos
436428.pcap,BENIGN
436713.pcap,BENIGN
436987.pcap,BENIGN
437263.pcap,BENIGN
437275.pcap,BENIGN
43746.pcap,BENIGN
437788.pcap,BENIGN
437900.pcap,BENIGN
438328.pcap,BENIGN
438414.pcap,BENIGN
4385584.pcap,PortScan
438618.pcap,BENIGN
43867.pcap,BENIGN
43892.pcap,malware_ddos
439181.pcap,BENIGN
4393279.pcap,PortScan
4393650.pcap,PortScan
439492.pcap,BENIGN
439529.pcap,malware_ddos
439634.pcap,BENIGN
4396440.pcap,PortScan
439709.pcap,BENIGN
43975.pcap,BENIGN
4400008.pcap,PortScan
440160.pcap,BENIGN
4407319.pcap,PortScan
440755.pcap,BENIGN
440783.pcap,BENIGN
440785.pcap,PortScan
4409083.pcap,PortScan
440915.pcap,BENIGN
4413360.pcap,PortScan
441644.pcap,BENIGN
4418146.pcap,PortScan
4419494.pcap,malware_ddos
442381.pcap,BENIGN
442411.pcap,BENIGN
442561.pcap,BENIGN
443045.pcap,BENIGN
4432920.pcap,PortScan
4434960.pcap,PortScan
443823.pcap,BENIGN
444743.pcap,BENIGN
445059.pcap,BENIGN
445308.pcap,BENIGN
4453288.pcap,PortScan
4455269.pcap,PortScan
445623.pcap,BENIGN
445836.pcap,BENIGN
446052.pcap,BENIGN
446355.pcap,BENIGN
446596.pcap,BENIGN
4474259.pcap,malware_ddos
447631.pcap,BENIGN
4482060.pcap,malware_ddos
448207.pcap,BENIGN
4482809.pcap,malware_ddos
448651.pcap,BENIGN
449063.pcap,BENIGN
449345.pcap,PortScan
4493764.pcap,PortScan
449724.pcap,PortScan
449834.pcap,PortScan
4500120.pcap,PortScan
450077.pcap,BENIGN
450345.pcap,BENIGN
4505282.pcap,PortScan
450556.pcap,malware_ddos
451123.pcap,BENIGN
451683.pcap,PortScan
4517968.pcap,malware_ddos
4522452.pcap,malware_ddos
452295.pcap,BENIGN
4523957.pcap,PortScan
452527.pcap,BENIGN
452540.pcap,BENIGN
4529942.pcap,malware_ddos
4535815.pcap,malware_ddos
453809.pcap,BENIGN
4538144.pcap,PortScan
453876.pcap,BENIGN
45419.pcap,BENIGN
454217.pcap,BENIGN
4543357.pcap,PortScan
454450.pcap,BENIGN
4548350.pcap,PortScan
454849.pcap,BENIGN
4552639.pcap,PortScan
455335.pcap,BENIGN
4559628.pcap,PortScan
456154.pcap,BENIGN
456367.pcap,BENIGN
456585.pcap,BENIGN
4565976.pcap,PortScan
456651.pcap,BENIGN
456684.pcap,BENIGN
4568881.pcap,PortScan
457487.pcap,BENIGN
457652.pcap,BENIGN
457855.pcap,BENIGN
458356.pcap,BENIGN
458522.pcap,PortScan
459327.pcap,BENIGN
4595502.pcap,PortScan
459913.pcap,BENIGN
460014.pcap,BENIGN
46027.pcap,malware_ddos
4603681.pcap,malware_ddos
460414.pcap,BENIGN
4606150.pcap,PortScan
461012.pcap,BENIGN
4611221.pcap,malware_ddos
461467.pcap,BENIGN
4614792.pcap,malware_ddos
461577.pcap,BENIGN
4617082.pcap,malware_ddos
461872.pcap,BENIGN
4624387.pcap,PortScan
462537.pcap,BENIGN
463251.pcap,BENIGN
463607.pcap,BENIGN
463690.pcap,BENIGN
463791.pcap,malware_ddos
463954.pcap,BENIGN
46405.pcap,BENIGN
4641012.pcap,PortScan
4647605.pcap,PortScan
4647879.pcap,PortScan
464847.pcap,BENIGN
464874.pcap,BENIGN
465092.pcap,BENIGN
465678.pcap,BENIGN
465685.pcap,PortScan
4659035.pcap,PortScan
466300.pcap,BENIGN
466339.pcap,BENIGN
4668593.pcap,malware_ddos
4670536.pcap,PortScan
467099.pcap,BENIGN
46717.pcap,BENIGN
467735.pcap,BENIGN
4678972.pcap,PortScan
467984.pcap,PortScan
468045.pcap,BENIGN
468209.pcap,BENIGN
46841.pcap,BENIGN
468509.pcap,BENIGN
4688410.pcap,PortScan
468930.pcap,BENIGN
469074.pcap,PortScan
469079.pcap,PortScan
4690807.pcap,malware_ddos
469126.pcap,BENIGN
469205.pcap,BENIGN
469603.pcap,BENIGN
4696284.pcap,PortScan
4708361.pcap,malware_ddos
470904.pcap,BENIGN
471173.pcap,malware_ddos
471300.pcap,BENIGN
471673.pcap,BENIGN
471732.pcap,BENIGN
471966.pcap,BENIGN
47199.pcap,BENIGN
472050.pcap,BENIGN
472437.pcap,BENIGN
473322.pcap,BENIGN
473565.pcap,BENIGN
473734.pcap,BENIGN
473737.pcap,BENIGN
474142.pcap,BENIGN
475626.pcap,BENIGN
476034.pcap,BENIGN
4765984.pcap,malware_ddos
477132.pcap,BENIGN
47740.pcap,BENIGN
477422.pcap,BENIGN
4782077.pcap,PortScan
478349.pcap,BENIGN
4791182.pcap,PortScan
479526.pcap,BENIGN
47992.pcap,BENIGN
480560.pcap,BENIGN
4808357.pcap,PortScan
4811293.pcap,PortScan
481632.pcap,BENIGN
481705.pcap,BENIGN
4817698.pcap,PortScan
4818960.pcap,malware_ddos
482048.pcap,BENIGN
4823256.pcap,malware_ddos
4824270.pcap,PortScan
482659.pcap,BENIGN
4832690.pcap,malware_ddos
4834745.pcap,malware_ddos
4835067.pcap,malware_ddos
4835957.pcap,PortScan
48361.pcap,BENIGN
483819.pcap,BENIGN
48404.pcap,BENIGN
484233.pcap,BENIGN
4842369.pcap,malware_ddos
484823.pcap,PortScan
4849214.pcap,PortScan
484974.pcap,malware_ddos
484991.pcap,BENIGN
485286.pcap,BENIGN
485595.pcap,BENIGN
4855955.pcap,PortScan
4856307.pcap,malware_ddos
486165.pcap,PortScan
486262.pcap,BENIGN
486587.pcap,BENIGN
4867424.pcap,PortScan
487051.pcap,BENIGN
4874191.pcap,PortScan
4874732.pcap,PortScan
4880188.pcap,PortScan
4882568.pcap,PortScan
488465.pcap,BENIGN
488720.pcap,BENIGN
489050.pcap,BENIGN
489197.pcap,BENIGN
489851.pcap,BENIGN
489914.pcap,BENIGN
489994.pcap,BENIGN
490041.pcap,BENIGN
490234.pcap,BENIGN
4908562.pcap,PortScan
4910892.pcap,PortScan
491194.pcap,BENIGN
491513.pcap,BENIGN
4915950.pcap,PortScan
4917984.pcap,malware_ddos
491825.pcap,BENIGN
49204.pcap,BENIGN
4920882.pcap,malware_ddos
4924910.pcap,PortScan
4925906.pcap,malware_ddos
4932532.pcap,PortScan
493355.pcap,BENIGN
493551.pcap,BENIGN
494068.pcap,BENIGN
494226.pcap,malware_ddos
494756.pcap,BENIGN
495145.pcap,BENIGN
495199.pcap,PortScan
4952063.pcap,PortScan
495232.pcap,BENIGN
495418.pcap,BENIGN
495464.pcap,PortScan
4958.pcap,BENIGN
4958407.pcap,PortScan
495965.pcap,BENIGN
496301.pcap,BENIGN
4963592.pcap,PortScan
496381.pcap,BENIGN
496919.pcap,BENIGN
497340.pcap,PortScan
4974580.pcap,PortScan
497552.pcap,BENIGN
4976156.pcap,PortScan
498043.pcap,BENIGN
498073.pcap,PortScan
498144.pcap,BENIGN
498448.pcap,BENIGN
49890.pcap,BENIGN
499374.pcap,BENIGN
4994546.pcap,PortScan
499601.pcap,BENIGN
4998147.pcap,PortScan
499992.pcap,BENIGN
500638.pcap,BENIGN
5012549.pcap,PortScan
501405.pcap,BENIGN
501621.pcap,BENIGN
50186.pcap,BENIGN
502188.pcap,BENIGN
502280.pcap,BENIGN
502305.pcap,BENIGN
502682.pcap,BENIGN
502717.pcap,BENIGN
50274.pcap,BENIGN
502781.pcap,BENIGN
503037.pcap,BENIGN
503130.pcap,PortScan
503529.pcap,BENIGN
503551.pcap,BENIGN
503682.pcap,BENIGN
503764.pcap,BENIGN
5037963.pcap,PortScan
5039366.pcap,PortScan
503942.pcap,BENIGN
504303.pcap,BENIGN
504769.pcap,BENIGN
5047835.pcap,PortScan
504826.pcap,BENIGN
505231.pcap,BENIGN
5052909.pcap,PortScan
505417.pcap,BENIGN
5058046.pcap,PortScan
505972.pcap,BENIGN
505998.pcap,BENIGN
506067.pcap,BENIGN
506114.pcap,BENIGN
506777.pcap,BENIGN
506920.pcap,malware_ddos
506921.pcap,malware_ddos
506922.pcap,malware_ddos
506923.pcap,malware_ddos
506925.pcap,malware_ddos
506926.pcap,malware_ddos
506927.pcap,malware_ddos
506928.pcap,malware_ddos
506929.pcap,malware_ddos
506930.pcap,malware_ddos
506931.pcap,malware_ddos
506932.pcap,malware_ddos
506933.pcap,malware_ddos
506934.pcap,malware_ddos
506935.pcap,malware_ddos
506936.pcap,malware_ddos
506937.pcap,malware_ddos
506938.pcap,malware_ddos
506939.pcap,malware_ddos
506940.pcap,malware_ddos
506941.pcap,malware_ddos
506942.pcap,malware_ddos
506943.pcap,malware_ddos
506944.pcap,malware_ddos
506945.pcap,malware_ddos
506946.pcap,malware_ddos
506947.pcap,malware_ddos
506948.pcap,malware_ddos
506949.pcap,malware_ddos
506950.pcap,malware_ddos
506951.pcap,malware_ddos
506952.pcap,malware_ddos
506953.pcap,malware_ddos
506954.pcap,malware_ddos
506955.pcap,malware_ddos
506956.pcap,malware_ddos
506957.pcap,malware_ddos
506958.pcap,malware_ddos
506959.pcap,malware_ddos
506960.pcap,malware_ddos
506961.pcap,malware_ddos
506962.pcap,malware_ddos
506963.pcap,malware_ddos
506964.pcap,malware_ddos
507120.pcap,BENIGN
507144.pcap,BENIGN
507150.pcap,malware_ddos
507209.pcap,malware_ddos
507276.pcap,BENIGN
507364.pcap,malware_ddos
507504.pcap,BENIGN
507523.pcap,malware_ddos
5076165.pcap,PortScan
507673.pcap,malware_ddos
507898.pcap,BENIGN
507960.pcap,BENIGN
507994.pcap,BENIGN
508068.pcap,malware_ddos
508193.pcap,malware_ddos
508240.pcap,BENIGN
508297.pcap,BENIGN
508324.pcap,malware_ddos
508613.pcap,malware_ddos
508676.pcap,BENIGN
508736.pcap,malware_ddos
508836.pcap,malware_ddos
508949.pcap,malware_ddos
508951.pcap,malware_ddos
509047.pcap,BENIGN
509350.pcap,BENIGN
509406.pcap,BENIGN
509506.pcap,malware_ddos
509575.pcap,BENIGN
509578.pcap,BENIGN
5097738.pcap,PortScan
509818.pcap,malware_ddos
509853.pcap,malware_ddos
510025.pcap,malware_ddos
510153.pcap,BENIGN
510189.pcap,malware_ddos
510271.pcap,BENIGN
510340.pcap,malware_ddos
5104550.pcap,malware_ddos
510753.pcap,malware_ddos
510925.pcap,BENIGN
511030.pcap,malware_ddos
511114.pcap,BENIGN
511165.pcap,malware_ddos
511370.pcap,BENIGN
511386.pcap,BENIGN
511545.pcap,BENIGN
511557.pcap,malware_ddos
511586.pcap,malware_ddos
5119874.pcap,PortScan
512118.pcap,malware_ddos
512175.pcap,PortScan
512189.pcap,BENIGN
512272.pcap,malware_ddos
512382.pcap,malware_ddos
512551.pcap,malware_ddos
512553.pcap,BENIGN
512574.pcap,BENIGN
512654.pcap,malware_ddos
5128608.pcap,malware_ddos
512956.pcap,PortScan
513092.pcap,BENIGN
513244.pcap,malware_ddos
513364.pcap,malware_ddos
513544.pcap,malware_ddos
513607.pcap,PortScan
513720.pcap,malware_ddos
513722.pcap,malware_ddos
513733.pcap,BENIGN
513753.pcap,BENIGN
5138099.pcap,PortScan
513959.pcap,malware_ddos
514032.pcap,malware_ddos
514047.pcap,malware_ddos
514214.pcap,malware_ddos
5143245.pcap,PortScan
514550.pcap,malware_ddos
514566.pcap,malware_ddos
514639.pcap,BENIGN
514834.pcap,BENIGN
5148919.pcap,PortScan
514896.pcap,malware_ddos
514998.pcap,malware_ddos
515110.pcap,malware_ddos
515226.pcap,malware_ddos
515365.pcap,malware_ddos
5153891.pcap,PortScan
515409.pcap,BENIGN
515545.pcap,malware_ddos
515818.pcap,malware_ddos
515821.pcap,malware_ddos
515860.pcap,malware_ddos
515898.pcap,malware_ddos
516215.pcap,malware_ddos
51642.pcap,BENIGN
516587.pcap,malware_ddos
516717.pcap,malware_ddos
5168963.pcap,PortScan
5169435.pcap,PortScan
516968.pcap,malware_ddos
5170020.pcap,malware_ddos
517245.pcap,BENIGN
5172534.pcap,PortScan
517371.pcap,BENIGN
5175868.pcap,PortScan
5176213.pcap,PortScan
517848.pcap,BENIGN
517894.pcap,BENIGN
517991.pcap,BENIGN
518058.pcap,PortScan
518349.pcap,BENIGN
5193819.pcap,PortScan
519776.pcap,BENIGN
5200627.pcap,malware_ddos
520114.pcap,BENIGN
520208.pcap,BENIGN
5203216.pcap,PortScan
520696.pcap,BENIGN
5208817.pcap,PortScan
520973.pcap,BENIGN
521426.pcap,BENIGN
521511.pcap,BENIGN
5218712.pcap,PortScan
5225820.pcap,PortScan
522615.pcap,BENIGN
522689.pcap,BENIGN
5228045.pcap,PortScan
5228294.pcap,PortScan
522846.pcap,BENIGN
523438.pcap,BENIGN
523943.pcap,BENIGN
524218.pcap,BENIGN
524253.pcap,malware_ddos
524255.pcap,BENIGN
524306.pcap,BENIGN
524521.pcap,BENIGN
5245902.pcap,PortScan
5246681.pcap,PortScan
5250089.pcap,PortScan
525135.pcap,BENIGN
5254005.pcap,malware_ddos
525408.pcap,BENIGN
525578.pcap,PortScan
52564.pcap,BENIGN
52570.pcap,malware_ddos
5258364.pcap,PortScan
526395.pcap,malware_ddos
526599.pcap,BENIGN
526732.pcap,BENIGN
527134.pcap,BENIGN
527487.pcap,BENIGN
527508.pcap,BENIGN
527586.pcap,BENIGN
5280030.pcap,PortScan
528390.pcap,BENIGN
528663.pcap,malware_ddos
528784.pcap,BENIGN
528978.pcap,BENIGN
529063.pcap,BENIGN
529067.pcap,BENIGN
529128.pcap,BENIGN
529143.pcap,PortScan
5296796.pcap,malware_ddos
5299794.pcap,PortScan
530218.pcap,BENIGN
530360.pcap,BENIGN
530429.pcap,malware_ddos
530479.pcap,BENIGN
530485.pcap,BENIGN
5307485.pcap,malware_ddos
5310457.pcap,malware_ddos
5312509.pcap,PortScan
531288.pcap,BENIGN
5313114.pcap,malware_ddos
5313325.pcap,PortScan
5313833.pcap,PortScan
53151.pcap,BENIGN
531699.pcap,malware_ddos
5317528.pcap,PortScan
531753.pcap,malware_ddos
531844.pcap,BENIGN
5319966.pcap,malware_ddos
532153.pcap,BENIGN
5321935.pcap,malware_ddos
532217.pcap,BENIGN
532797.pcap,BENIGN
5331356.pcap,malware_ddos
5332135.pcap,malware_ddos
53329.pcap,BENIGN
5334780.pcap,malware_ddos
5335021.pcap,malware_ddos
534216.pcap,BENIGN
5346452.pcap,malware_ddos
535409.pcap,BENIGN
5356054.pcap,malware_ddos
535851.pcap,BENIGN
5361722.pcap,malware_ddos
536204.pcap,BENIGN
5364582.pcap,malware_ddos
5365529.pcap,malware_ddos
536849.pcap,malware_ddos
536888.pcap,BENIGN
5369216.pcap,PortScan
537159.pcap,BENIGN
537307.pcap,BENIGN
537866.pcap,BENIGN
537988.pcap,BENIGN
538017.pcap,BENIGN
538998.pcap,BENIGN
539581.pcap,BENIGN
540075.pcap,BENIGN
540204.pcap,BENIGN
540414.pcap,BENIGN
540916.pcap,PortScan
5411682.pcap,PortScan
541271.pcap,BENIGN
541554.pcap,PortScan
541657.pcap,BENIGN
541788.pcap,BENIGN
541930.pcap,BENIGN
5419450.pcap,PortScan
5419724.pcap,PortScan
5424584.pcap,PortScan
542524.pcap,BENIGN
5426985.pcap,PortScan
5430534.pcap,PortScan
5431706.pcap,PortScan
543178.pcap,PortScan
5435903.pcap,PortScan
5441318.pcap,PortScan
544157.pcap,BENIGN
54432.pcap,BENIGN
544553.pcap,BENIGN
5445753.pcap,malware_ddos
544887.pcap,PortScan
545061.pcap,BENIGN
545525.pcap,PortScan
545763.pcap,BENIGN
545940.pcap,PortScan
546055.pcap,BENIGN
5460989.pcap,PortScan
546444.pcap,PortScan
546558.pcap,malware_ddos
546991.pcap,BENIGN
547000.pcap,BENIGN
548098.pcap,BENIGN
548244.pcap,BENIGN
5484463.pcap,malware_ddos
549049.pcap,BENIGN
549107.pcap,BENIGN
549812.pcap,malware_ddos
549982.pcap,BENIGN
550013.pcap,BENIGN
550914.pcap,BENIGN
551462.pcap,PortScan
551635.pcap,BENIGN
552035.pcap,BENIGN
552951.pcap,PortScan
5529861.pcap,PortScan
5530052.pcap,PortScan
5531617.pcap,PortScan
5532415.pcap,PortScan
5532585.pcap,PortScan
553279.pcap,BENIGN
5534807.pcap,PortScan
553482.pcap,BENIGN
553917.pcap,PortScan
554114.pcap,BENIGN
554429.pcap,BENIGN
554441.pcap,BENIGN
5547416.pcap,PortScan
554850.pcap,BENIGN
554948.pcap,BENIGN
5551163.pcap,malware_ddos
5558145.pcap,PortScan
5560445.pcap,PortScan
557141.pcap,BENIGN
557625.pcap,PortScan
55769.pcap,BENIGN
5577466.pcap,PortScan
557755.pcap,BENIGN
557785.pcap,BENIGN
55818.pcap,BENIGN
558341.pcap,BENIGN
55836.pcap,BENIGN
5586971.pcap,PortScan
558984.pcap,BENIGN
559356.pcap,BENIGN
559376.pcap,PortScan
559616.pcap,BENIGN
559626.pcap,BENIGN
559652.pcap,BENIGN
559992.pcap,BENIGN
5605451.pcap,malware_ddos
560981.pcap,BENIGN
561153.pcap,BENIGN
561467.pcap,BENIGN
561571.pcap,BENIGN
562663.pcap,PortScan
563092.pcap,malware_ddos
563140.pcap,PortScan
563199.pcap,BENIGN
563852.pcap,BENIGN
564399.pcap,BENIGN
564430.pcap,BENIGN
564431.pcap,PortScan
564793.pcap,BENIGN
5651284.pcap,malware_ddos
565390.pcap,BENIGN
5655220.pcap,PortScan
565644.pcap,BENIGN
565773.pcap,BENIGN
5659385.pcap,PortScan
5659393.pcap,malware_ddos
56599.pcap,malware_ddos
566037.pcap,BENIGN
5662526.pcap,PortScan
566329.pcap,BENIGN
5663889.pcap,PortScan
566864.pcap,BENIGN
566921.pcap,BENIGN
5670469.pcap,malware_ddos
567439.pcap,BENIGN
567733.pcap,PortScan
5680708.pcap,PortScan
568096.pcap,BENIGN
568293.pcap,BENIGN
5683379.pcap,PortScan
568420.pcap,BENIGN
569126.pcap,malware_ddos
569312.pcap,BENIGN
5693166.pcap,PortScan
56967.pcap,BENIGN
5704683.pcap,malware_ddos
5705214.pcap,PortScan
570875.pcap,BENIGN
571253.pcap,BENIGN
571266.pcap,BENIGN
571371.pcap,BENIGN
5714375.pcap,PortScan
571443.pcap,BENIGN
571556.pcap,BENIGN
5720789.pcap,PortScan
572464.pcap,BENIGN
57256.pcap,PortScan
572628.pcap,BENIGN
572808.pcap,BENIGN
5730556.pcap,PortScan
57327.pcap,BENIGN
573308.pcap,BENIGN
573500.pcap,BENIGN
574062.pcap,BENIGN
574192.pcap,BENIGN
5743838.pcap,malware_ddos
574654.pcap,PortScan
57467.pcap,BENIGN
574858.pcap,PortScan
57496.pcap,BENIGN
575262.pcap,BENIGN
575268.pcap,BENIGN
575552.pcap,BENIGN
57560.pcap,BENIGN
576134.pcap,BENIGN
576432.pcap,BENIGN
576468.pcap,BENIGN
5767582.pcap,PortScan
576820.pcap,BENIGN
576867.pcap,BENIGN
576983.pcap,BENIGN
5770937.pcap,PortScan
5774729.pcap,PortScan
5777712.pcap,PortScan
577809.pcap,BENIGN
578059.pcap,PortScan
578294.pcap,PortScan
5783383.pcap,malware_ddos
5791280.pcap,PortScan
5792170.pcap,PortScan
579261.pcap,BENIGN
579544.pcap,PortScan
57966.pcap,BENIGN
580031.pcap,BENIGN
580754.pcap,PortScan
581030.pcap,BENIGN
581061.pcap,BENIGN
5811671.pcap,malware_ddos
581305.pcap,BENIGN
5816566.pcap,malware_ddos
581695.pcap,BENIGN
581697.pcap,BENIGN
5822460.pcap,PortScan
582692.pcap,PortScan
582801.pcap,BENIGN
5832528.pcap,PortScan
5835385.pcap,malware_ddos
583772.pcap,BENIGN
5838703.pcap,malware_ddos
584101.pcap,BENIGN
584357.pcap,BENIGN
5848532.pcap,PortScan
58530.pcap,PortScan
585694.pcap,BENIGN
586129.pcap,BENIGN
586535.pcap,BENIGN
586561.pcap,BENIGN
5866256.pcap,PortScan
586853.pcap,BENIGN
586887.pcap,BENIGN
5869355.pcap,PortScan
587070.pcap,BENIGN
587089.pcap,BENIGN
587243.pcap,BENIGN
587286.pcap,BENIGN
587318.pcap,BENIGN
587423.pcap,BENIGN
5877587.pcap,PortScan
587883.pcap,PortScan
588049.pcap,BENIGN
588261.pcap,BENIGN
588697.pcap,BENIGN
588713.pcap,PortScan
588737.pcap,BENIGN
588784.pcap,BENIGN
588979.pcap,BENIGN
589586.pcap,BENIGN
5896150.pcap,PortScan
5899502.pcap,PortScan
59006.pcap,BENIGN
590114.pcap,BENIGN
590143.pcap,BENIGN
590167.pcap,BENIGN
59027.pcap,BENIGN
5904639.pcap,malware_ddos
5905487.pcap,PortScan
590556.pcap,BENIGN
5905841.pcap,PortScan
591359.pcap,BENIGN
591914.pcap,BENIGN
592320.pcap,BENIGN
593105.pcap,PortScan
593281.pcap,BENIGN
5933819.pcap,PortScan
5935174.pcap,PortScan
593737.pcap,BENIGN
59378.pcap,BENIGN
594490.pcap,malware_ddos
59477.pcap,BENIGN
5949872.pcap,PortScan
595301.pcap,BENIGN
595597.pcap,BENIGN
595749.pcap,BENIGN
59653.pcap,BENIGN
5967405.pcap,malware_ddos
59709.pcap,BENIGN
5972517.pcap,PortScan
5977207.pcap,PortScan
597721.pcap,PortScan
5978594.pcap,malware_ddos
5979662.pcap,malware_ddos
59843.pcap,BENIGN
59870.pcap,malware_ddos
5989792.pcap,PortScan
5991482.pcap,malware_ddos
599225.pcap,PortScan
5997189.pcap,PortScan
6002543.pcap,malware_ddos
60073.pcap,BENIGN
6014374.pcap,malware_ddos
601630.pcap,malware_ddos
601982.pcap,malware_ddos
6021398.pcap,PortScan
6023989.pcap,malware_ddos
6025490.pcap,malware_ddos
60258.pcap,BENIGN
6026788.pcap,malware_ddos
60276.pcap,BENIGN
6038505.pcap,malware_ddos
6040928.pcap,PortScan
6051091.pcap,malware_ddos
605370.pcap,PortScan
605991.pcap,PortScan
606038.pcap,PortScan
6061072.pcap,PortScan
6062456.pcap,PortScan
606304.pcap,PortScan
6063205.pcap,malware_ddos
6069925.pcap,PortScan
6074628.pcap,malware_ddos
6075675.pcap,PortScan
6080430.pcap,PortScan
6081164.pcap,PortScan
6083161.pcap,PortScan
6085767.pcap,malware_ddos
6090430.pcap,PortScan
609627.pcap,PortScan
6097211.pcap,malware_ddos
6107425.pcap,PortScan
6109005.pcap,malware_ddos
6110491.pcap,PortScan
6112452.pcap,PortScan
6112484.pcap,PortScan
61211.pcap,PortScan
6121259.pcap,malware_ddos
6122235.pcap,malware_ddos
6122262.pcap,malware_ddos
61255.pcap,BENIGN
613110.pcap,PortScan
6133326.pcap,malware_ddos
613566.pcap,PortScan
61393.pcap,BENIGN
6140634.pcap,PortScan
6143022.pcap,malware_ddos
6144327.pcap,PortScan
614559.pcap,malware_ddos
6145619.pcap,malware_ddos
6146842.pcap,PortScan
615196.pcap,PortScan
6152563.pcap,PortScan
6153385.pcap,PortScan
6157710.pcap,malware_ddos
6158833.pcap,PortScan
616697.pcap,malware_ddos
6169792.pcap,malware_ddos
